Viens	VER:pres	venir
parlé	VER:pper	parler
,	PUN	,
vous	PRO:PER	vous
êtes	VER:pres	être
obéie	VER:pper	obéir
.	SENT	.
Vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
plus	ADV	plus
,	PUN	,
Madame	NAM	Madame
,	PUN	,
à	PRP	à
craindre	VER:infi	craindre
pour	PRP	pour
ma	DET:POS	mon
vie	NOM	vie
.	SENT	.
Et	KON	et
je	PRO:PER	je
serais	VER:cond	être
heureux	ADJ	heureux
,	PUN	,
si	KON	si
la	DET:ART	le
foi	NOM	foi
,	PUN	,
si	KON	si
l'	DET:ART	le
honneur	NOM	honneur
Ne	VER:futu	Ne
me	PRO:PER	me
reprochait	VER:impf	reprocher
point	ADV	point
mon	DET:POS	mon
injuste	ADJ	injuste
bonheur	NOM	bonheur
,	PUN	,
Si	VER:ppre	Si
mon	DET:POS	mon
coeur	NOM	cœur
,	PUN	,
dont	PRO:REL	dont
le	DET:ART	le
trouble	NOM	trouble
en	PRP	en
secret	NOM	secret
me	PRO:PER	me
condamne	VER:pres	condamner
,	PUN	,
Pouvait	VER:impf	pouvoir
me	PRO:PER	me
pardonner	VER:infi	pardonner
aussi	ADV	aussi
bien	ADV	bien
que	KON	que
Roxane	NOM	Roxane
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
je	PRO:PER	je
me	PRO:PER	me
vois	VER:pres	voir
les	DET:ART	le
armes	NOM	arme
a	VER:pres	avoir
la	DET:ART	le
main	NOM	main
.	SENT	.
Je	PRO:PER	je
suis	VER:pres	suivre|être
libre	ADJ	libre
,	PUN	,
et	KON	et
je	PRO:PER	je
puis	ADV	puis
contre	PRP	contre
un	DET:ART	un
frère	NOM	frère
inhumain	ADJ	inhumain
,	PUN	,
Non	NAM	Non
plus	ADV	plus
par	PRP	par
un	DET:ART	un
silence	NOM	silence
aidé	VER:pper	aider
de	PRP	de
votre	DET:POS	votre
adresse	NOM	adresse
Disputer	NAM	Disputer
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
sa	DET:POS	son
maîtresse	NOM	maître|maîtresse
,	PUN	,
Mais	VER:impf	Mais
par	PRP	par
de	PRP	de
vrais	ADJ	vrai
combats	NOM	combat
,	PUN	,
par	PRP	par
de	PRP	de
nobles	ADJ	noble
dangers	NOM	danger
,	PUN	,
Moi	NOM	moi
-même	ADJ	même
le	PRO:PER	le
cherchant	VER:ppre	chercher
aux	PRP:det	au
climats	NOM	climat
étrangers	ADJ	étranger
,	PUN	,
Lui	VER:pper	luire
disputer	VER:infi	disputer
les	DET:ART	le
coeurs	NOM	cœur
du	PRP:det	du
peuple	NOM	peuple
et	KON	et
de	PRP	de
l'	DET:ART	le
armée	NOM	armée
,	PUN	,
Et	NOM	Et
pour	PRP	pour
juge	NOM	juge
entre	PRP	entre
nous	PRO:PER	nous
prendre	VER:infi	prendre
la	DET:ART	le
Renommée	NOM	renommée
.	SENT	.
Que	KON	que
vois	VER:pres	voir
-je	PRO:PER	je
?	SENT	?
Qu'	KON	que
avez	VER:pres	avoir
-vous	PRO:PER	vous
?	SENT	?
Vous	PRO:PER	vous
pleurez	VER:pres	pleurer
!	SENT	!
Non	ADV	non
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
murmure	VER:pres	murmurer
point	ADV	point
contre	PRP	contre
votre	DET:POS	votre
bonheur	NOM	bonheur
.	SENT	.
Le	DET:ART	le
ciel	NOM	ciel
,	PUN	,
le	DET:ART	le
juste	ADJ	juste
ciel	NOM	ciel
vous	PRO:PER	vous
devait	VER:impf	devoir
ce	PRO:DEM	ce
miracle	NOM	miracle
.	SENT	.
Vous	PRO:PER	vous
savez	VER:pres	savoir
si	ADV	si
jamais	ADV	jamais
j'	PRO:PER	je
y	PRO:PER	y
formai	VER:simp	former
quelque	PRO:IND	quelque
obstacle	NOM	obstacle
.	SENT	.
Tant	ADV	tant
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
respiré	VER:pper	respirer
,	PUN	,
vos	DET:POS	votre
yeux	NOM	œil
me	PRO:PER	me
sont	VER:pres	être
témoins	NOM	témoin
Que	VER:subi	Que
votre	DET:POS	votre
seul	ADJ	seul
péril	NOM	péril
occupait	VER:impf	occuper
tous	PRO:IND	tout
mes	DET:POS	mon
soins	NOM	soin
,	PUN	,
Et	NOM	Et
puisqu'il	NOM	puisqu'il
ne	ADV	ne
pouvait	VER:impf	pouvoir
finir	VER:infi	finir
qu'	KON	que
avec	PRP	avec
ma	DET:POS	mon
vie	NOM	vie
,	PUN	,
C'	NAM	C'
est	VER:pres	être
sans	PRP	sans
regret	NOM	regret
aussi	ADV	aussi
que	KON	que
je	PRO:PER	je
la	PRO:PER	la
sacrifie	VER:pres	sacrifier
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
si	KON	si
le	DET:ART	le
ciel	NOM	ciel
eut	VER:simp	avoir
écouté	VER:pper	écouter
mes	DET:POS	mon
voeux	NOM	vœu
,	PUN	,
Qu'	NAM	Qu'
il	PRO:PER	il
pouvait	VER:impf	pouvoir
m'	PRO:PER	me
accorder	VER:infi	accorder
un	DET:ART	un
trépas	NOM	trépas
plus	ADV	plus
heureux	ADJ	heureux
.	SENT	.
Vous	PRO:PER	vous
n'	ADV	ne
en	PRO:PER	en
auriez	VER:cond	avoir
pas	ADV	pas
moins	ADV	moins
épousé	VER:pper	épouser
ma	DET:POS	mon
rivale	NOM	rival
.	SENT	.
Vous	PRO:PER	vous
pouviez	VER:impf	pouvoir
l'	PRO:PER	la|le
assurer	VER:infi	assurer
de	PRP	de
la	DET:ART	le
foi	NOM	foi
conjugale	ADJ	conjugal
.	SENT	.
Mais	KON	mais
vous	PRO:PER	vous
n'	ADV	ne
auriez	VER:cond	avoir
pas	ADV	pas
joint	VER:pper	joindre
à	PRP	à
ce	PRO:DEM	ce
titre	NOM	titre
d'	PRP	de
époux	NOM	époux
,	PUN	,
Tous	VER:pres	Tous
ces	PRO:DEM	ce
gages	NOM	gage
d'	PRP	de
amour	NOM	amour
qu'	PRO:REL	que
elle	PRO:PER	elle
a	VER:pres	avoir
reçus	VER:pper	recevoir
de	PRP	de
vous	PRO:PER	vous
.	SENT	.
Roxane	NOM	Roxane
s'	PRO:PER	se
estimait	VER:impf	estimer
assez	ADV	assez
récompensée	VER:pper	récompenser
,	PUN	,
Et	VER:subi	Et
j'	PRO:PER	je
aurais	VER:cond	avoir
en	PRP	en
mourant	VER:ppre	mourir
cette	PRO:DEM	ce
douce	ADJ	doux
pensée	NOM	pensée
,	PUN	,
Que	VER:subi	Que
vous	PRO:PER	vous
ayant	VER:ppre	avoir
moi	NOM	moi
-même	ADJ	même
imposé	VER:pper	imposer
cette	PRO:DEM	ce
loi	NOM	loi
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
ai	VER:pres	avoir
vers	PRP	vers
Roxane	NOM	Roxane
envoyé	VER:pper	envoyer
plein	ADJ	plein
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
Qu'	NOM	Qu'
emportant	VER:ppre	emporter
chez	PRP	chez
les	DET:ART	le
morts	NOM	mort
toute	PRO:IND	tout
votre	DET:POS	votre
tendresse	NOM	tendresse
Ce	NAM	Ce
n'	ADV	ne
est	VER:pres	être
point	ADV	point
un	DET:ART	un
amant	NOM	amant
en	PRP	en
vous	PRO:PER	vous
que	KON	que
je	PRO:PER	je
lui	PRO:PER	lui
laisse	VER:pres	laisser
.	SENT	.
Que	KON	que
parlez	VER:pres	parler
-vous	PRO:PER	vous
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
d'	PRP	de
époux	NOM	époux
et	KON	et
d'	PRP	de
amant	NOM	amant
?	SENT	?
Ô	INT	ô
ciel	NOM	ciel
!	SENT	!
De	PRP	de
ce	PRO:DEM	ce
discours	NOM	discours
quel	PRO:REL	quel
est	VER:pres	être
le	DET:ART	le
fondement	NOM	fondement
?	SENT	?
Qui	PRO	qui
peut	VER:pres	pouvoir
vous	PRO:PER	vous
avoir	VER:infi	avoir
fait	VER:pper	faire
ce	PRO:DEM	ce
récit	NOM	récit
infidèle	ADJ	infidèle
?	SENT	?
Moi	PRO:PER	moi
j'	PRO:PER	je
aimerais	VER:cond	aimer
Roxane	NOM	Roxane
,	PUN	,
ou	KON	ou
je	PRO:PER	je
vivrais	VER:cond	vivre
pour	PRP	pour
elle	PRO:PER	elle
,	PUN	,
Madame	NAM	Madame
!	SENT	!
Ah	INT	ah
croyez	VER:pres	croire
-vous	PRO:PER	vous
que	PRO:REL	que
loin	ADV	loin
de	PRP	de
le	DET:ART	le
penser	NOM	penser
,	PUN	,
Ma	VER:simp	Ma
bouche	NOM	bouche
seulement	ADV	seulement
eut	VER:simp	avoir
pu	VER:pper	pouvoir
le	PRO:PER	le
prononcer	VER:infi	prononcer
?	SENT	?
Mais	KON	mais
l'	DET:ART	le
un	NOM	un
ni	KON	ni
l'	DET:ART	le
autre	ADJ	autre
enfin	ADV	enfin
n'	ADV	ne
était	VER:impf	être
point	ADV	point
nécessaire	ADJ	nécessaire
,	PUN	,
La	DET:ART	le
sultane	NOM	sultane
a	VER:pres	avoir
suivi	VER:pper	suivre
son	DET:POS	son
penchant	NOM	penchant
ordinaire	ADJ	ordinaire
:	PUN	:
Et	KON	et
soit	KON	soit
qu'	PRO:REL	que
elle	PRO:PER	elle
ait	VER:subp	avoir
d'	PRP	de
abord	NOM	abord
expliqué	VER:pper	expliquer
mon	DET:POS	mon
retour	NOM	retour
Comme	VER:pres	Comme
un	DET:ART	un
gage	NOM	gage
certain	PRO:IND	certain
qui	PRO:REL	qui
marquait	VER:impf	marquer
mon	DET:POS	mon
amour	NOM	amour
,	PUN	,
Soit	NAM	Soit
que	KON	que
le	DET:ART	le
temps	NOM	temps
trop	ADV	trop
cher	ADV	cher
la	PRO:PER	la
pressât	VER:subi	presser
de	PRP	de
se	PRO:PER	se
rendre	VER:infi	rendre
:	PUN	:
À	PRP	à
peine	NOM	peine
ai	VER:pres	avoir
-je	PRO:PER	je
parlé	VER:pper	parler
,	PUN	,
que	KON	que
sans	PRP	sans
presque	ADV	presque
m'	PRO:PER	me
entendre	VER:infi	entendre
,	PUN	,
Ses	VER:infi	Ses
pleurs	NOM	pleur|pleurs
précipités	VER:pper	précipiter
ont	VER:pres	avoir
coupé	VER:pper	couper
mes	DET:POS	mon
discours	NOM	discours
.	SENT	.
Elle	PRO:PER	elle
met	VER:pres	mettre
dans	PRP	dans
ma	DET:POS	mon
main	NOM	main
sa	DET:POS	son
fortune	NOM	fortune
,	PUN	,
ses	DET:POS	son
jours	NOM	jour
,	PUN	,
Et	VER:subi	Et
se	PRO:PER	se
fiant	VER:ppre	fier
enfin	ADV	enfin
a	VER:pres	avoir
ma	DET:POS	mon
reconnaissance	NOM	reconnaissance
,	PUN	,
D'	NAM	D'
un	DET:ART	un
hymen	NOM	hymen
infaillible	ADJ	infaillible
a	VER:pres	avoir
formé	VER:pper	former
l'	DET:ART	le
espérance	NOM	espérance
.	SENT	.
Moi	PRO:PER	moi
-même	ADJ	même
rougissant	VER:ppre	rougir
de	PRP	de
sa	DET:POS	son
crédulité	NOM	crédulité
,	PUN	,
Et	NOM	Et
d'	PRP	de
un	DET:ART	un
amour	NOM	amour
si	ADV	si
tendre	ADJ	tendre
et	KON	et
si	ADV	si
peu	ADV	peu
mérité	VER:pper	mériter
,	PUN	,
Dans	VER:ppre	Dans
ma	DET:POS	mon
confusion	NOM	confusion
,	PUN	,
que	KON	que
Roxane	NAM	Roxane
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Attribuait	VER:impf	attribuer
encore	ADV	encore
à	PRP	à
l'	DET:ART	le
excès	NOM	excès
de	PRP	de
ma	DET:POS	mon
flamme	NOM	flamme
,	PUN	,
Je	PRO:PER	je
me	PRO:PER	me
trouvais	VER:impf	trouver
barbare	ADJ	barbare
,	PUN	,
injuste	ADJ	injuste
,	PUN	,
criminel	ADJ	criminel
.	SENT	.
Croyez	VER:pres	croire
qu'	KON	que
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
fallu	VER:pper	falloir
dans	PRP	dans
ce	PRO:DEM	ce
moment	NOM	moment
cruel	ADJ	cruel
,	PUN	,
Pour	NAM	Pour
garder	VER:infi	garder
jusqu'	PRP	jusque
au	PRP:det	au
bout	NOM	bout
un	DET:ART	un
silence	NOM	silence
perfide	ADJ	perfide
,	PUN	,
Rappeler	VER:infi	rappeler
tout	PRO:IND	tout
l'	DET:ART	le
amour	NOM	amour
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
pour	PRP	pour
Atalide	NAM	Atalide
.	SENT	.
Cependant	ADV	cependant
quand	KON	quand
je	PRO:PER	je
viens	VER:pres	venir
après	ADV	après
de	PRP	de
tels	PRO:DEM	tel
efforts	NOM	effort
Chercher	VER:infi	chercher
quelque	PRO:IND	quelque
secours	NOM	secours
contre	PRP	contre
tous	PRO:IND	tout
mes	DET:POS	mon
remords	NOM	remords
,	PUN	,
Vous	NOM	Vous
-même	ADJ	même
contre	PRP	contre
moi	PRO:PER	moi
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
irritée	VER:pper	irriter
Reprocher	VER:infi	reprocher
votre	DET:POS	votre
mort	NOM	mort
à	PRP	à
mon	DET:POS	mon
âme	NOM	âme
agitée	VER:pper	agiter
.	SENT	.
Je	PRO:PER	je
vois	VER:pres	voir
enfin	ADV	enfin
,	PUN	,
je	PRO:PER	je
vois	VER:pres	voir
qu'	KON	que
en	PRP	en
ce	PRO:DEM	ce
même	ADJ	même
moment	NOM	moment
Tout	NAM	Tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
dis	VER:pres	dire
vous	PRO:PER	vous
touche	VER:pres	toucher
faiblement	ADV	faiblement
.	SENT	.
Madame	NOM	Madame
,	PUN	,
finissons	VER:pres	finir
et	KON	et
mon	DET:POS	mon
trouble	NOM	trouble
,	PUN	,
et	KON	et
le	PRO:PER	le
vôtre	PRO:POS	vôtre
.	SENT	.
Ne	ADV	ne
nous	PRO:PER	nous
affligeons	VER:pres	affliger
point	ADV	point
vainement	ADV	vainement
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
.	SENT	.
Roxane	NOM	Roxane
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
loin	ADV	loin
.	SENT	.
Laissez	VER:pres	laisser
agir	VER:infi	agir
ma	DET:POS	mon
foi	NOM	foi
.	SENT	.
J'	PRO:PER	je
irai	VER:futu	aller
,	PUN	,
bien	ADV	bien
plus	ADV	plus
content	ADJ	content
et	KON	et
de	PRP	de
vous	PRO:PER	vous
et	KON	et
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
Détromper	VER:infi	détromper
son	DET:POS	son
amour	NOM	amour
d'	PRP	de
une	DET:ART	un
feinte	NOM	feinte
forcée	ADJ	forcé
,	PUN	,
Que	VER:impf	Que
je	PRO:PER	je
n'	ADV	ne
allais	VER:impf	aller
tantôt	ADV	tantôt
déguiser	VER:infi	déguiser
ma	DET:POS	mon
pensée	NOM	pensée
.	SENT	.
La	DET:ART	le
voici	ADV	voici
.	SENT	.
Juste	ADJ	juste
ciel	NOM	ciel
!	SENT	!
Où	ADV	où
va-t-il	NOM	va-t-il
s'	PRO:PER	se
exposer	VER:infi	exposer
?	SENT	?
Si	KON	si
vous	PRO:PER	vous
m'	PRO:PER	me
aimez	VER:pres	aimer
,	PUN	,
gardez	VER:pres	garder
de	PRP	de
la	PRO:PER	la
désabuser	VER:infi	désabuser
.	SENT	.
Venez	VER:pres	venir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
venez	VER:pres	venir
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
temps	NOM	temps
de	PRP	de
paraître	VER:infi	paraître
,	PUN	,
Et	NOM	Et
que	KON	que
tout	PRO:IND	tout
le	DET:ART	le
sérail	NOM	sérail
reconnaisse	VER:subp	reconnaître
son	DET:POS	son
maître	NOM	maître
.	SENT	.
Tout	PRO:IND	tout
ce	PRO:DEM	ce
peuple	NOM	peuple
nombreux	ADJ	nombreux
,	PUN	,
dont	PRO:REL	dont
il	PRO:PER	il
est	VER:pres	être
habité	VER:pper	habiter
,	PUN	,
Assemblé	VER:pper	assembler
par	PRP	par
mon	DET:POS	mon
ordre	NOM	ordre
attend	VER:pres	attendre
ma	DET:POS	mon
volonté	NOM	volonté
.	SENT	.
Mes	DET:POS	mon
esclaves	NOM	esclave
gagnés	VER:pper	gagner
,	PUN	,
que	KON	que
le	DET:ART	le
reste	NOM	reste
va	VER:pres	aller
suivre	VER:infi	suivre
,	PUN	,
Sont	VER:futu	Sont
les	DET:ART	le
premiers	NUM	premier
sujets	NOM	sujet
que	KON	que
mon	DET:POS	mon
amour	NOM	amour
vous	PRO:PER	vous
livre	VER:pres	livrer
.	SENT	.
L'	PRO:PER	la|le
auriez	VER:cond	avoir
-vous	PRO:PER	vous
cru	VER:pper	croire
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
qu'	KON	que
un	DET:ART	un
si	ADV	si
prompt	ADJ	prompt
retour	NOM	retour
Fît	VER:subi	faire
à	PRP	à
tant	ADV	tant
de	PRP	de
fureur	NOM	fureur
succéder	VER:infi	succéder
tant	ADV	tant
d'	PRP	de
amour	NOM	amour
?	SENT	?
Tantôt	ADV	tantôt
à	PRP	à
me	PRO:PER	me
venger	VER:infi	venger
fixe	ADJ	fixe
et	KON	et
déterminée	ADJ	déterminé
,	PUN	,
Je	PRO:PER	je
jurais	VER:impf	jurer
qu'	KON	que
il	PRO:PER	il
voyait	VER:impf	voir
sa	DET:POS	son
dernière	ADJ	dernier
journée	NOM	journée
.	SENT	.
À	PRP	à
peine	NOM	peine
cependant	ADV	cependant
Bajazet	NAM	Bajazet
m'	PRO:PER	me
a	VER:pres	avoir
parlé	VER:pper	parler
,	PUN	,
L'	DET:ART	le
amour	NOM	amour
fit	VER:simp	faire
le	DET:ART	le
serment	NOM	serment
,	PUN	,
l'	DET:ART	le
amour	NOM	amour
l'	PRO:PER	la|le
a	VER:pres	avoir
violé	VER:pper	violer
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
dans	PRP	dans
son	DET:POS	son
désordre	NOM	désordre
entrevoir	VER:infi	entrevoir
sa	DET:POS	son
tendresse	NOM	tendresse
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
prononcé	VER:pper	prononcer
sa	DET:POS	son
grâce	NOM	grâce
,	PUN	,
et	KON	et
je	PRO:PER	je
crois	VER:pres	croire
sa	DET:POS	son
promesse	NOM	promesse
.	SENT	.
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
ai	VER:pres	avoir
promis	VER:pper	promettre
,	PUN	,
et	KON	et
j'	PRO:PER	je
ai	VER:pres	avoir
donné	VER:pper	donner
ma	DET:POS	mon
foi	NOM	foi
De	VER:futu	De
n'	ADV	ne
oublier	VER:infi	oublier
jamais	ADV	jamais
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
dois	VER:pres	devoir
;	PUN	;
J'	NAM	J'
ai	VER:pres	avoir
juré	VER:pper	jurer
que	KON	que
mes	DET:POS	mon
soins	NOM	soin
,	PUN	,
ma	DET:POS	mon
juste	ADJ	juste
complaisance	NOM	complaisance
,	PUN	,
Vous	NAM	Vous
répondront	VER:futu	répondre
toujours	ADV	toujours
de	PRP	de
ma	DET:POS	mon
reconnaissance	NOM	reconnaissance
.	SENT	.
Si	KON	si
je	PRO:PER	je
puis	ADV	puis
à	PRP	à
ce	PRO:DEM	ce
prix	NOM	prix
mériter	VER:infi	mériter
vos	DET:POS	votre
bienfaits	NOM	bienfait
,	PUN	,
Je	PRO:PER	je
vais	VER:pres	aller
de	PRP	de
vos	DET:POS	votre
bontés	NOM	bonté
attendre	VER:infi	attendre
les	DET:ART	le
effets	NOM	effet
.	SENT	.
De	PRP	de
quel	PRO:REL	quel
étonnement	NOM	étonnement
,	PUN	,
ô	INT	ô
ciel	NOM	ciel
!	SENT	!
Suis	VER:pres	suivre|être
-je	PRO:PER	je
frappée	VER:pper	frapper
?	SENT	?
Est	VER:pres	être
-ce	PRO:DEM	ce
un	NUM	un
songe	NOM	songe
?	SENT	?
Et	KON	et
mes	DET:POS	mon
yeux	NOM	œil
ne	ADV	ne
m'	PRO:PER	me
ont	VER:pres	avoir
-ils	PRO:PER	il
point	ADV	point
trompée	VER:pper	tromper
?	SENT	?
Quel	PRO:REL	quel
est	VER:pres	être
ce	PRO:DEM	ce
sombre	ADJ	sombre
accueil	NOM	accueil
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
discours	VER:pres	discourir
glacé	VER:pper	glacer
Qui	NAM	Qui
semble	VER:pres	sembler
révoquer	VER:infi	révoquer
tout	PRO:IND	tout
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
passé	VER:pper	passer
?	SENT	?
Sur	PRP	sur
quel	PRO:REL	quel
espoir	NOM	espoir
croit-il	ADJ	croit-il
que	PRO:REL	que
je	PRO:PER	je
me	PRO:PER	me
sois	VER:subp	être
rendue	VER:pper	rendre
,	PUN	,
Et	NOM	Et
qu'	PRO:REL	que
il	PRO:PER	il
ait	VER:subp	avoir
regagné	VER:pper	regagner
mon	DET:POS	mon
amitié	NOM	amitié
perdue	ADJ	perdu
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
jurait	VER:impf	jurer
que	KON	que
jusques	KON	jusques
à	PRP	à
la	DET:ART	le
mort	NOM	mort
Son	VER:futu	Son
amour	NOM	amour
me	PRO:PER	me
laissait	VER:impf	laisser
maîtresse	NOM	maître|maîtresse
de	PRP	de
son	DET:POS	son
sort	NOM	sort
.	SENT	.
Se	PRO:PER	se
repent-il	VER:cond	repent-il
déjà	ADV	déjà
de	PRP	de
m'	PRO:PER	me
avoir	VER:infi	avoir
apaisée	VER:pper	apaiser
?	SENT	?
Mais	KON	mais
moi	PRO:PER	moi
-même	ADJ	même
tantôt	ADV	tantôt
me	PRO:PER	me
serais	VER:cond	être
-je	PRO:PER	je
abusée	VER:pper	abuser
?	SENT	?
Ah	INT	ah
!	SENT	!
...	PUN	...
Mais	VER:impf	Mais
il	PRO:PER	il
vous	PRO:PER	vous
parlait	VER:impf	parler
.	SENT	.
Quels	PRO:REL	quel
étaient	VER:impf	être
ses	DET:POS	son
discours	NOM	discours
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Moi	PRO:PER	moi
,	PUN	,
Madame	NAM	Madame
!	SENT	!
Il	PRO:PER	il
vous	PRO:PER	vous
aime	VER:pres	aimer
toujours	ADV	toujours
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
va	VER:pres	aller
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
au	PRP:det	au
moins	ADV	moins
que	KON	que
je	PRO:PER	je
le	PRO:PER	le
croie	VER:subp	croire
.	SENT	.
Mais	KON	mais
de	PRP	de
grâce	NOM	grâce
,	PUN	,
parmi	PRP	parmi
tant	ADV	tant
de	PRP	de
sujets	NOM	sujet
de	PRP	de
joie	NOM	joie
,	PUN	,
Répondez	VER:pres	répondre
-moi	PRO:PER	moi
,	PUN	,
comment	ADV	comment
pouvez	VER:pres	pouvoir
-vous	PRO:PER	vous
expliquer	VER:infi	expliquer
Ce	VER:impf	Ce
chagrin	ADJ	chagrin
,	PUN	,
qu'	KON	que
en	PRP	en
sortant	VER:ppre	sortir
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
remarquer	VER:infi	remarquer
?	SENT	?
Madame	NOM	Madame
,	PUN	,
ce	PRO:DEM	ce
chagrin	NOM	chagrin
n'	ADV	ne
a	VER:pres	avoir
point	ADV	point
frappé	VER:pper	frapper
ma	DET:POS	mon
vue	NOM	vue
.	SENT	.
Il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
de	PRP	de
vos	DET:POS	votre
bontés	NOM	bonté
longtemps	ADV	longtemps
entretenue	VER:pper	entretenir
.	SENT	.
Il	PRO:PER	il
en	PRO:PER	en
était	VER:impf	être
tout	ADV	tout
plein	ADJ	plein
quand	KON	quand
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
rencontré	VER:pper	rencontrer
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
le	PRO:PER	le
voir	VER:infi	voir
sortir	VER:infi	sortir
tel	PRO:DEM	tel
qu'	PRO:REL	que
il	PRO:PER	il
était	VER:impf	être
entré	VER:pper	entrer
.	SENT	.
Mais	KON	mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
après	PRP	après
tout	ADV	tout
,	PUN	,
faut-il	VER:simp	faut-il
être	VER:infi	être
surprise	VER:pper	surprendre
,	PUN	,
Que	VER:simp	Que
tout	ADV	tout
prêt	ADJ	prêt
d'	PRP	de
achever	VER:infi	achever
cette	PRO:DEM	ce
grande	ADJ	grand
entreprise	NOM	entreprise
Bajazet	NAM	Bajazet
s'	PRO:PER	se
inquiète	VER:pres	inquiéter
,	PUN	,
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
laisse	VER:pres	laisser
échapper	VER:infi	échapper
Quelque	NAM	Quelque
marque	VER:pres	marquer
des	PRP:det	du
soins	NOM	soin
qui	PRO:REL	qui
doivent	VER:pres	devoir
l'	PRO:PER	la|le
occuper	VER:infi	occuper
?	SENT	?
Je	PRO:PER	je
vois	VER:pres	voir
qu'	KON	que
à	PRP	à
l'	PRO:PER	la|le
excuser	VER:infi	excuser
votre	DET:POS	votre
adresse	NOM	adresse
est	VER:pres	être
extrême	ADJ	extrême
.	SENT	.
Vous	PRO:PER	vous
parlez	VER:pres	parler
mieux	ADV	mieux
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
parle	VER:pres	parler
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
Et	KON	et
quel	PRO:REL	quel
autre	ADJ	autre
intérêt	NOM	intérêt
...	PUN	...
Madame	NAM	Madame
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
assez	ADV	assez
.	SENT	.
Je	PRO:PER	je
conçois	VER:pres	concevoir
vos	DET:POS	votre
raisons	NOM	raison
mieux	ADV	mieux
que	KON	que
vous	PRO:PER	vous
ne	ADV	ne
pensez	VER:pres	penser
.	SENT	.
Laissez	VER:pres	laisser
-moi	PRO:PER	moi
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
besoin	NOM	besoin
d'	PRP	de
un	DET:ART	un
peu	ADV	peu
de	PRP	de
solitude	NOM	solitude
.	SENT	.
Ce	PRO:DEM	ce
jour	NOM	jour
me	PRO:PER	me
jette	VER:pres	jeter
aussi	ADV	aussi
dans	PRP	dans
quelque	PRO:IND	quelque
inquiétude	NOM	inquiétude
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
,	PUN	,
comme	KON	comme
Bajazet	NAM	Bajazet
,	PUN	,
mon	DET:POS	mon
chagrin	NOM	chagrin
et	KON	et
mes	DET:POS	mon
soins	NOM	soin
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
veux	VER:pres	vouloir
un	DET:ART	un
moment	NOM	moment
y	PRO:PER	y
penser	VER:infi	penser
sans	PRP	sans
