Pourquoi	ADV	pourquoi
vu	VER:pper	voir
,	PUN	,
sa	DET:POS	son
fureur	NOM	fureur
m'	PRO:PER	me
a	VER:pres	avoir
paru	VER:pper	paraître
sans	PRP	sans
égale	ADJ	égal
,	PUN	,
Et	NOM	Et
pour	KON	pour
moi	PRO:PER	moi
si	ADV	si
j'	PRO:PER	je
aimais	VER:impf	aimer
,	PUN	,
que	PRO:REL	que
j'	PRO:PER	je
eusse	VER:subi	avoir
une	DET:ART	un
rivale	NOM	rival
,	PUN	,
Mon	NAM	Mon
plaisir	NOM	plaisir
le	DET:ART	le
plus	ADV	plus
doux	ADJ	doux
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
le	PRO:PER	le
celer	VER:infi	celer
,	PUN	,
Ce	VER:simp	Ce
serait	VER:cond	être
à	PRP	à
mes	DET:POS	mon
yeux	NOM	œil
de	PRP	de
la	PRO:PER	la
faire	VER:infi	faire
immoler	VER:infi	immoler
;	PUN	;
J'	NOM	J'
entre	PRP	entre
dans	PRP	dans
ses	DET:POS	son
transports	NOM	transport
,	PUN	,
et	KON	et
connais	VER:pres	connaître
sa	DET:POS	son
tendresse	NOM	tendresse
,	PUN	,
C'	NAM	C'
est	VER:pres	être
pour	PRP	pour
Léonatus	NAM	Léonatus
que	KON	que
ma	DET:POS	mon
crainte	NOM	crainte
vous	PRO:PER	vous
presse	VER:pres	presser
,	PUN	,
Perdiccas	NOM	Perdiccas
est	VER:pres	être
puissant	ADJ	puissant
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
vos	DET:POS	votre
refus	NOM	refus
Vont	VER:futu	Vont
faire	VER:infi	faire
malgré	PRP	malgré
nous	PRO:PER	nous
périr	VER:infi	périr
Léonatus	NAM	Léonatus
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
réponds	VER:pres	répondre
de	PRP	de
rien	NOM	rien
dans	PRP	dans
sa	DET:POS	son
fureur	NOM	fureur
extrême	ADJ	extrême
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
réponds	VER:pres	répondre
de	PRP	de
tout	ADV	tout
,	PUN	,
puis	ADV	puis
que	KON	que
Roxane	NOM	Roxane
l'	PRO:PER	la|le
aime	VER:pres	aimer
,	PUN	,
Il	NAM	Il
est	VER:pres	être
entre	PRP	entre
vos	DET:POS	votre
mains	NOM	main
,	PUN	,
Madame	NAM	Madame
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
assez	ADV	assez
,	PUN	,
Il	NAM	Il
est	VER:pres	être
en	PRP	en
sûreté	NOM	sûreté
plus	ADV	plus
que	KON	que
vous	PRO:PER	vous
ne	ADV	ne
pensez	VER:pres	penser
.	SENT	.
Non	ADV	non
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
assez	ADV	assez
pour	PRP	pour
assurer	VER:infi	assurer
sa	DET:POS	son
vie	NOM	vie
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
qu'	KON	que
à	PRP	à
Perdiccas	NAM	Perdiccas
Statira	NAM	Statira
soit	VER:subp	être
unie	VER:pper	unir
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Oui	INT	oui
,	PUN	,
vous	PRO:PER	vous
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
unique	ADJ	unique
moyen	NOM	moyen
De	VER:subi	De
retenir	VER:infi	retenir
son	DET:POS	son
bras	NOM	bras
aussi-bien	NOM	aussi-bien
que	PRO:REL	que
le	PRO:PER	le
mien	PRO:POS	mien
;	PUN	;
Sans	NAM	Sans
balancer	VER:infi	balancer
,	PUN	,
Madame	NAM	Madame
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
qu'	KON	que
il	PRO:PER	il
vous	PRO:PER	vous
épouse	VER:pres	épouser
,	PUN	,
Perdiccas	NOM	Perdiccas
est	VER:pres	être
jaloux	ADJ	jaloux
,	PUN	,
et	KON	et
Roxane	NOM	Roxane
est	VER:pres	être
jalouse	ADJ	jaloux
;	PUN	;
Mais	VER:impf	Mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
assez	ADV	assez
:	PUN	:
je	PRO:PER	je
viens	VER:pres	venir
vous	PRO:PER	vous
avertir	VER:infi	avertir
Qu'	NOM	Qu'
aux	PRP:det	au
yeux	NOM	œil
de	PRP	de
votre	DET:POS	votre
amant	NOM	amant
il	PRO:PER	il
y	PRO:PER	y
faut	VER:pres	falloir
consentir	VER:infi	consentir
;	PUN	;
J'	NAM	J'
attends	VER:pres	attendre
Léonatus	NAM	Léonatus
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
ma	DET:POS	mon
présence	NOM	présence
Qu'	ADJ	Qu'
il	PRO:PER	il
vous	PRO:PER	vous
faut	VER:pres	falloir
accepter	VER:infi	accepter
une	DET:ART	un
telle	PRO:DEM	tel
alliance	NOM	alliance
,	PUN	,
Qu'	NAM	Qu'
il	PRO:PER	il
faut	VER:pres	falloir
le	PRO:PER	le
recevoir	VER:infi	recevoir
avec	PRP	avec
un	DET:ART	un
air	NOM	air
glacé	ADJ	glacé
,	PUN	,
Qu'	ADJ	Qu'
avec	PRP	avec
lui	PRO:PER	lui
le	DET:ART	le
présent	NOM	présent
démente	ADJ	dément
le	DET:ART	le
passé	NOM	passé
;	PUN	;
De	VER:simp	De
concert	NOM	concert
avec	PRP	avec
moi	PRO:PER	moi
Perdiccas	NOM	Perdiccas
sait	VER:pres	savoir
l'	PRO:PER	la|le
instruire	VER:infi	instruire
Que	VER:infi	Que
votre	DET:POS	votre
coeur	NOM	cœur
consent	VER:pres	consentir
à	PRP	à
l'	DET:ART	le
Hymen	NAM	Hymen
qu'	PRO:REL	que
il	PRO:PER	il
désire	VER:pres	désirer
;	PUN	;
Il	NAM	Il
va	VER:pres	aller
venir	VER:infi	venir
sans-doute	NOM	sans-doute
,	PUN	,
inquiet	ADJ	inquiet
,	PUN	,
alarmé	VER:pper	alarmer
,	PUN	,
Mais	VER:impf	Mais
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
par	PRP	par
vous	PRO:PER	vous
cet	PRO:DEM	ce
Hymen	NOM	hymen
confirmé	VER:pper	confirmer
...	PUN	...
Quoi	NAM	Quoi
?	SENT	?
Je	PRO:PER	je
pourrais	VER:cond	pouvoir
pour	PRP	pour
lui	PRO:PER	lui
...	PUN	...
Du	VER:simp	Du
moins	ADV	moins
il	PRO:PER	il
faut	VER:pres	falloir
le	PRO:PER	le
feindre	VER:infi	feindre
;	PUN	;
Pour	NAM	Pour
lui	PRO:PER	lui
,	PUN	,
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
tout	ADV	tout
à	PRP	à
craindre	VER:infi	craindre
;	PUN	;
Vous	NAM	Vous
m'	PRO:PER	me
entendez	VER:pres	entendre
,	PUN	,
songez	VER:pres	songer
qu'	ADV	qu'
en	PRP	en
ce	PRO:DEM	ce
fatal	ADJ	fatal
moment	NOM	moment
Vous	NAM	Vous
allez	VER:pres	aller
décider	VER:infi	décider
du	PRP:det	du
sort	NOM	sort
de	PRP	de
votre	DET:POS	votre
amant	NOM	amant
;	PUN	;
Vous	NAM	Vous
avez	VER:pres	avoir
dans	PRP	dans
vos	DET:POS	votre
mains	NOM	main
votre	DET:POS	votre
vie	NOM	vie
et	KON	et
la	DET:ART	le
sienne	PRO:POS	sien
,	PUN	,
Celle	NAM	Celle
de	PRP	de
Perdiccas	NOM	Perdiccas
aussi	ADV	aussi
bien	ADV	bien
que	KON	que
la	DET:ART	le
mienne	PRO:POS	mien
,	PUN	,
Et	NOM	Et
si	KON	si
nous	PRO:PER	nous
n'	ADV	ne
avons	VER:pres	avoir
pas	ADV	pas
ce	PRO:DEM	ce
que	PRO:REL	que
nous	PRO:PER	nous
chérissons	VER:pres	chérir
,	PUN	,
Nous	PRO:PER	nous
pourrons	VER:futu	pouvoir
perdre	VER:infi	perdre
au	PRP:det	au
moins	ADV	moins
ce	PRO:DEM	ce
que	PRO:REL	que
nous	PRO:PER	nous
haïssons	VER:pres	haïr
;	PUN	;
Songez	VER:pres	songer
par	PRP	par
des	PRP:det	du
froideurs	NOM	froideur
à	PRP	à
préparer	VER:infi	préparer
son	DET:POS	son
âme	NOM	âme
,	PUN	,
À	PRP	à
changer	VER:infi	changer
comme	KON	comme
vous	PRO:PER	vous
et	KON	et
d'	PRP	de
objet	NOM	objet
et	KON	et
de	PRP	de
flamme	NOM	flamme
,	PUN	,
Ou	VER:simp	Ou
tremblez	VER:pres	trembler
...	PUN	...
Hé	NAM	Hé
,	PUN	,
mon	DET:POS	mon
coeur	NOM	cœur
pourrait	VER:cond	pouvoir
il	PRO:PER	il
obéir	VER:infi	obéir
?	SENT	?
Mes	DET:POS	mon
yeux	NOM	œil
et	KON	et
mes	DET:POS	mon
soupirs	NOM	soupir
,	PUN	,
tout	PRO:IND	tout
saura	VER:simp	saurer
me	PRO:PER	me
trahir	VER:infi	trahir
.	SENT	.
Dois	VER:pres	devoir
-je	PRO:PER	je
faire	VER:infi	faire
à	PRP	à
mes	DET:POS	mon
feux	NOM	feu
l'	DET:ART	le
indigne	ADJ	indigne
violence	NOM	violence
?	SENT	?
...	PUN	...
Vos	NOM	Vos
feux	NOM	feu
,	PUN	,
de	PRP	de
Perdiccas	NOM	Perdiccas
armeront	VER:futu	armer
la	DET:ART	le
vengeance	NOM	vengeance
;	PUN	;
Mais	NAM	Mais
croyez	VER:pres	croire
-moi	PRO:PER	moi
,	PUN	,
feignez	VER:pres	feindre
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
va	VER:pres	aller
de	PRP	de
vos	DET:POS	votre
jours	NOM	jour
.	SENT	.
Cruelle	ADJ	cruel
,	PUN	,
faudra-t-il	NOM	faudra-t-il
que	PRO:REL	que
je	PRO:PER	je
feigne	VER:subp	feindre
toujours	ADV	toujours
?	SENT	?
Peut-être	ADV	peut-être
que	KON	que
sa	DET:POS	son
mort	NOM	mort
saura	VER:futu	savoir
moins	ADV	moins
vous	PRO:PER	vous
contraindre	VER:infi	contraindre
,	PUN	,
Et	NOM	Et
Perdiccas	NAM	Perdiccas
...	PUN	...
Hé	VER:simp	Hé
bien	ADV	bien
?	SENT	?
Il	PRO:PER	il
faut	VER:pres	falloir
tâcher	VER:infi	tâcher
de	PRP	de
feindre	VER:infi	feindre
;	PUN	;
Dieux	NOM	Dieu
!	SENT	!
Il	PRO:PER	il
vient	VER:pres	venir
;	PUN	;
ah	INT	ah
sortons	VER:pres	sortir
.	SENT	.
Madame	NOM	Madame
,	PUN	,
demeurez	VER:pres	demeurer
,	PUN	,
Et	NAM	Et
songez	VER:pres	songer
bien	ADV	bien
sur	PRP	sur
tout	PRO:IND	tout
à	PRP	à
ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
direz	VER:futu	dire
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
point	ADV	point
,	PUN	,
Madame	NAM	Madame
,	PUN	,
accablé	VER:pper	accabler
de	PRP	de
ma	DET:POS	mon
chute	NOM	chute
,	PUN	,
À	PRP	à
de	PRP	de
plus	ADV	plus
grands	ADJ	grand
malheurs	NOM	malheur
je	PRO:PER	je
vois	VER:pres	voir
mon	DET:POS	mon
âme	NOM	âme
en	PRP	en
butte	NOM	butte
,	PUN	,
Je	PRO:PER	je
perds	VER:pres	perdre
la	DET:ART	le
liberté	NOM	liberté
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
léger	ADJ	léger
revers	NOM	revers
;	PUN	;
Mais	NAM	Mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
on	PRO:PER	on
m'	PRO:PER	me
apprend	VER:pres	apprendre
de	PRP	de
plus	ADV	plus
,	PUN	,
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
perds	VER:pres	perdre
.	SENT	.
Vous	PRO:PER	vous
me	PRO:PER	me
voyez	VER:pres	voir
surpris	VER:pper	surprendre
d'	PRP	de
une	DET:ART	un
étrange	NOM	étrange
nouvelle	ADJ	nouveau
,	PUN	,
Elle	NAM	Elle
vient	VER:pres	venir
cependant	ADV	cependant
d'	PRP	de
une	DET:ART	un
bouche	NOM	bouche
fidèle	ADJ	fidèle
,	PUN	,
Perdiccas	NOM	Perdiccas
me	PRO:PER	me
l'	PRO:PER	la|le
assure	VER:pres	assurer
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
dont	PRO:REL	dont
je	PRO:PER	je
tiens	VER:pres	tenir
Que	VER:pper	Que
l'	DET:ART	le
Hymen	NAM	Hymen
doit	VER:pres	devoir
unir	VER:infi	unir
vos	DET:POS	votre
feux	NOM	feu
avec	PRP	avec
les	DET:ART	le
siens	PRO:POS	sien
;	PUN	;
J'	NOM	J'
aurais	VER:cond	avoir
peine	NOM	peine
à	PRP	à
le	PRO:PER	le
croire	VER:infi	croire
,	PUN	,
à	PRP	à
moins	ADV	moins
que	KON	que
votre	DET:POS	votre
bouche	NOM	bouche
Ne	NAM	Ne
confirme	VER:pres	confirmer
elle	PRO:PER	elle
-même	ADJ	même
un	DET:ART	un
Arrêt	NOM	arrêt
qui	PRO:REL	qui
me	PRO:PER	me
touche	VER:pres	toucher
;	PUN	;
Parlez	NAM	Parlez
qu'	KON	que
en	PRO:PER	en
dites	VER:pres	dire
-vous	PRO:PER	vous
?	SENT	?
...	PUN	...
Vous	NOM	Vous
ne	ADV	ne
répondez	VER:pres	répondre
pas	ADV	pas
,	PUN	,
Madame	NAM	Madame
...	PUN	...
Juste	NAM	Juste
Ciel	NOM	Ciel
!	SENT	!
Croirai	VER:futu	croire
-je	PRO:PER	je
Perdiccas	NOM	Perdiccas
?	SENT	?
Sans	PRP	sans
trop	ADV	trop
vous	PRO:PER	vous
expliquer	VER:infi	expliquer
ici	ADV	ici
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
pense	VER:pres	penser
,	PUN	,
Vous	NOM	Vous
devriez	VER:cond	devoir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
entendre	VER:infi	entendre
mon	DET:POS	mon
silence	NOM	silence
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
l'	PRO:PER	la|le
entends	VER:pres	entendre
que	KON	que
trop	ADV	trop
ce	PRO:DEM	ce
silence	NOM	silence
odieux	ADJ	odieux
,	PUN	,
Mon	NOM	Mon
rival	ADJ	rival
a	VER:pres	avoir
charmé	VER:pper	charmer
votre	DET:POS	votre
coeur	NOM	cœur
et	KON	et
vos	DET:POS	votre
yeux	NOM	œil
.	SENT	.
Ah	INT	ah
!	SENT	!
Tantôt	ADV	tantôt
j'	PRO:PER	je
en	PRO:PER	en
frémis	VER:pres	frémir
;	PUN	;
avec	PRP	avec
quelle	PRO:REL	quel
tendresse	NOM	tendresse
A-t-il	NAM	A-t-il
volé	VER:pper	voler
lui	PRO:PER	lui
-même	ADJ	même
auprès	ADV	auprès
de	PRP	de
sa	DET:POS	son
Maîtresse	NOM	maître|maîtresse
?	SENT	?
De	PRP	de
quel	PRO:REL	quel
feu	NOM	feu
son	DET:POS	son
visage	NOM	visage
était-il	NOM	était-il
enflammé	VER:pper	enflammer
!	SENT	!
Il	PRO:PER	il
combattait	VER:impf	combattre
trop	ADV	trop
bien	ADV	bien
,	PUN	,
pour	KON	pour
n'	ADV	ne
être	VER:infi	être
pas	ADV	pas
aimé	VER:pper	aimer
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Madame	NAM	Madame
,	PUN	,
ses	DET:POS	son
soins	NOM	soin
pendant	PRP	pendant
ma	DET:POS	mon
longue	ADJ	longue
absence	NOM	absence
Ont	VER:futu	Ont
-ils	PRO:PER	il
...	PUN	...
Garderez	NAM	Garderez
-vous	PRO:PER	vous
ce	PRO:DEM	ce
funeste	ADJ	funeste
silence	NOM	silence
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Hélas	INT	hélas
!	SENT	!
Seigneur	NOM	seigneur
,	PUN	,
elle	PRO:PER	elle
a	VER:pres	avoir
d'	PRP	de
autres	ADJ	autre
desseins	NOM	dessein
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
qu'	KON	que
elle	PRO:PER	elle
aime	VER:pres	aimer
ailleurs	ADV	ailleurs
;	PUN	;
vous	PRO:PER	vous
l'	PRO:PER	la|le
aimez	VER:pres	aimer
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
plains	VER:pres	plaindre
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
la	DET:ART	le
Reine	NAM	Reine
infidèle	ADJ	infidèle
Me	ABR	Me
sacrifie	VER:pres	sacrifier
après	PRP	après
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
pour	PRP	pour
elle	PRO:PER	elle
.	SENT	.
Quand	KON	quand
on	PRO:PER	on
se	PRO:PER	se
tait	VER:pres	taire
hélas	INT	hélas
!	SENT	!
C'	PRO:DEM	ce
est	VER:pres	être
parler	VER:infi	parler
à	PRP	à
demi	NOM	demi
;	PUN	;
Dieux	NOM	Dieu
!	SENT	!
Elle	PRO:PER	elle
me	PRO:PER	me
préfère	VER:pres	préférer
un	DET:ART	un
mortel	ADJ	mortel
Ennemi	NOM	ennemi
,	PUN	,
À	PRP	à
son	DET:POS	son
coeur	NOM	cœur
Perdiccas	NAM	Perdiccas
malgré	PRP	malgré
moi	PRO:PER	moi
peut	VER:pres	pouvoir
prétendre	VER:infi	prétendre
,	PUN	,
Moi	NAM	Moi
qui	PRO:REL	qui
n'	ADV	ne
eus	VER:pper	avoir
autrefois	ADV	autrefois
pour	PRP	pour
rival	NOM	rival
qu'	KON	que
Alexandre	NAM	Alexandre
;	PUN	;
À	PRP	à
moi	NOM	moi
-même	ADJ	même
pour	KON	pour
vous	PRO:PER	vous
je	PRO:PER	je
l'	PRO:PER	la|le
avais	VER:impf	avoir
préféré	VER:pper	préférer
,	PUN	,
Cependant	VER:ppre	Cependant
votre	DET:POS	votre
coeur	NOM	cœur
en	PRO:PER	en
avait	VER:impf	avoir
soupiré	VER:pper	soupirer
,	PUN	,
Et	VER:simp	Et
ces	PRO:DEM	ce
tendres	ADJ	tendre
soupirs	NOM	soupir
,	PUN	,
où	PRO:REL	où
mon	DET:POS	mon
espoir	NOM	espoir
se	PRO:PER	se
fonde	VER:pres	fonder
,	PUN	,
Me	ABR	Me
rendaient	VER:impf	rendre
plus	ADV	plus
heureux	ADJ	heureux
que	KON	que
le	DET:ART	le
Maître	NAM	Maître
du	PRP:det	du
Monde	NAM	Monde
.	SENT	.
Il	PRO:PER	il
m'	PRO:PER	me
en	PRO:PER	en
souvient	VER:pres	souvenir
hélas	INT	hélas
!	SENT	!
Mais	KON	mais
vous	PRO:PER	vous
en	PRO:PER	en
soupirez	VER:pres	soupirer
,	PUN	,
Que	NAM	Que
vois	VER:pres	voir
-je	PRO:PER	je
,	PUN	,
juste	ADJ	juste
Dieux	NOM	Dieu
!	SENT	!
Madame	NOM	Madame
,	PUN	,
vous	PRO:PER	vous
pleurez	VER:pres	pleurer
,	PUN	,
Pourquoi	NAM	Pourquoi
me	PRO:PER	me
cachez	VER:pres	cacher
-vous	PRO:PER	vous
ces	PRO:DEM	ce
larmes	NOM	larme
que	PRO:REL	que
j'	PRO:PER	je
adore	VER:pres	adorer
?	SENT	?
Mais	KON	mais
quel	PRO:REL	quel
est	VER:pres	être
ce	PRO:DEM	ce
mystère	NOM	mystère
,	PUN	,
et	KON	et
faut-il	NOM	faut-il
que	PRO:REL	que
j'	PRO:PER	je
ignore	VER:pres	ignorer
...	PUN	...
Un	VER:simp	Un
secret	ADJ	secret
...	PUN	...
Non	NAM	Non
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
ne	ADV	ne
vous	PRO:PER	vous
y	PRO:PER	y
trompez	VER:pres	tromper
pas	ADV	pas
,	PUN	,
Au	VER:simp	Au
nom	NOM	nom
des	PRP:det	du
Dieux	NOM	Dieu
,	PUN	,
croyez	VER:pres	croire
que	KON	que
j'	PRO:PER	je
aime	VER:pres	aimer
Perdiccas	NOM	Perdiccas
.	SENT	.
Ah	INT	ah
!	SENT	!
C'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
trop	ADV	trop
,	PUN	,
cruelle	ADJ	cruel
,	PUN	,
et	KON	et
cet	PRO:DEM	ce
aveu	NOM	aveu
funeste	VER:pres	funester
Arrache	NAM	Arrache
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
tout	ADV	tout
l'	DET:ART	le
amour	NOM	amour
qui	PRO:REL	qui
lui	PRO:PER	lui
reste	VER:pres	rester
:	PUN	:
À	PRP	à
Roxane	NOM	Roxane
.	SENT	.
Et	KON	et
Madame	NAM	Madame
,	PUN	,
tantôt	ADV	tantôt
pourquoi	ADV	pourquoi
votre	DET:POS	votre
secours	NOM	secours
Vous	NAM	Vous
fit-il	VER:futu	fit-il
épargner	VER:infi	épargner
de	PRP	de
si	ADV	si
malheureux	ADJ	malheureux
jours	NOM	jour
?	SENT	?
On	PRO:PER	on
ne	ADV	ne
m'	PRO:PER	me
a	VER:pres	avoir
conservé	VER:pper	conserver
,	PUN	,
(	PUN	(
quelle	PRO:REL	quel
pitié	NOM	pitié
cruelle	ADJ	cruel
!	SENT	!
)	PUN	)
Que	VER:pper	Que
pour	PRP	pour
voir	VER:infi	voir
aujourd'hui	ADV	aujourd'hui
ma	DET:POS	mon
Princesse	NOM	princesse
infidèle	ADJ	infidèle
,	PUN	,
Et	VER:subi	Et
l'	PRO:PER	la|le
on	PRO:PER	on
prétend	VER:pres	prétendre
encore	ADV	encore
par	PRP	par
un	DET:ART	un
Hymen	NAM	Hymen
fatal	ADJ	fatal
M'	NOM	M'
attacher	VER:infi	attacher
en	PRP	en
triomphe	NOM	triomphe
au	PRP:det	au
Char	NAM	Char
de	PRP	de
mon	DET:POS	mon
Rival	NOM	rival
;	PUN	;
Au	VER:simp	Au
lieu	NOM	lieu
de	PRP	de
m'	PRO:PER	me
accabler	VER:infi	accabler
d'	PRP	de
une	DET:ART	un
importune	ADJ	importun
vie	NOM	vie
,	PUN	,
Rendez	VER:pres	rendre
-moi	PRO:PER	moi
cette	PRO:DEM	ce
mort	NOM	mort
que	PRO:REL	que
vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
ravie	VER:pper	ravir
.	SENT	.
Le	DET:ART	le
jour	NOM	jour
que	KON	que
de	PRP	de
ma	DET:POS	mon
main	NOM	main
vous	PRO:PER	vous
devez	VER:pres	devoir
accepter	VER:infi	accepter
,	PUN	,
Ne	NAM	Ne
vous	PRO:PER	vous
fut	VER:simp	être
pas	ADV	pas
rendu	VER:pper	rendre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
pour	KON	pour
vous	PRO:PER	vous
l'	PRO:PER	la|le
ôter	VER:infi	ôter
.	SENT	.
Non	ADV	non
,	PUN	,
sans-doute	NOM	sans-doute
la	DET:ART	le
vie	NOM	vie
a	VER:pres	avoir
pour	KON	pour
vous	PRO:PER	vous
trop	ADV	trop
de	PRP	de
charmes	NOM	charme
,	PUN	,
Vous	NAM	Vous
la	PRO:PER	la
devez	VER:pres	devoir
à	PRP	à
qui	PRO:REL	qui
vous	PRO:PER	vous
rendîtes	VER:simp	rendre
les	DET:ART	le
armes	NOM	arme
.	SENT	.
Madame	NAM	Madame
,	PUN	,
mon	DET:POS	mon
amour	NOM	amour
désespéré	ADJ	désespéré
,	PUN	,
jaloux	ADJ	jaloux
,	PUN	,
Ne	NAM	Ne
m'	PRO:PER	me
a	VER:pres	avoir
rendu	VER:pper	rendre
captif	ADJ	captif
que	KON	que
pour	PRP	pour
l'	PRO:PER	la|le
être	VER:infi	être
avec	PRP	avec
vous	PRO:PER	vous
;	PUN	;
J'	NAM	J'
avais	VER:impf	avoir
fait	VER:pper	faire
mes	DET:POS	mon
efforts	NOM	effort
pour	PRP	pour
briser	VER:infi	briser
votre	DET:POS	votre
chaîne	NOM	chaîne
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pu	VER:pper	pouvoir
.	SENT	.
J'	PRO:PER	je
avais	VER:impf	avoir
crû	VER:pper	croître
qu'	KON	que
une	DET:ART	un
mort	NOM	mort
plus	ADV	plus
certaine	PRO:IND	certain
M'	NOM	M'
affranchirait	VER:cond	affranchir
du	PRP:det	du
moins	ADV	moins
des	PRP:det	du
maux	NOM	mal
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
souffert	VER:pper	souffrir
;	PUN	;
Mais	VER:impf	Mais
n'	ADV	ne
ayant	VER:ppre	avoir
pu	VER:pper	pouvoir
mourir	VER:infi	mourir
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
partagé	VER:pper	partager
vos	DET:POS	votre
fers	NOM	fer
,	PUN	,
Et	NAM	Et
trouvais	VER:impf	trouver
prés	NOM	pré
de	PRP	de
vous	PRO:PER	vous
,	PUN	,
perdant	VER:ppre	perdre
toute	PRO:IND	tout
espérance	NOM	espérance
,	PUN	,
L'	DET:ART	le
esclavage	NOM	esclavage
,	PUN	,
ou	KON	ou
la	DET:ART	le
mort	NOM	mort
,	PUN	,
moins	ADV	moins
cruels	ADJ	cruel
que	KON	que
l'	DET:ART	le
absence	NOM	absence
.	SENT	.
Mais	KON	mais
je	PRO:PER	je
vous	PRO:PER	vous
parle	VER:pres	parler
en	PRP	en
vain	ADJ	vain
,	PUN	,
et	KON	et
j'	PRO:PER	je
ai	VER:pres	avoir
beau	ADJ	beau
protester	VER:infi	protester
,	PUN	,
Ciel	NOM	Ciel
!	SENT	!
Vous	PRO:PER	vous
ne	ADV	ne
voulez	VER:pres	vouloir
pas	ADV	pas
seulement	ADV	seulement
m'	PRO:PER	me
écouter	VER:infi	écouter
,	PUN	,
Cependant	NAM	Cependant
vous	PRO:PER	vous
pleurez	VER:pres	pleurer
,	PUN	,
oui	INT	oui
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
je	PRO:PER	je
doute	VER:pres	douter
...	PUN	...
Croyez	VER:pres	croire
tout	ADV	tout
,	PUN	,
et	KON	et
tremblez	VER:pres	trembler
que	KON	que
je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
écoute	VER:pres	écouter
.	SENT	.
Hé	INT	hé
bien	ADV	bien
,	PUN	,
je	PRO:PER	je
croirai	VER:futu	croire
tout	ADV	tout
,	PUN	,
puisque	KON	puisque
vous	PRO:PER	vous
le	PRO:PER	le
voulez	VER:pres	vouloir
;	PUN	;
Aux	VER:simp	Aux
feux	NOM	feu
de	PRP	de
Perdiccas	NOM	Perdiccas
les	PRO:PER	la|le
miens	PRO:POS	mien
sont	VER:pres	être
immolés	VER:pper	immoler
,	PUN	,
Vous	NAM	Vous
haïssez	VER:pres	haïr
la	DET:ART	le
Reine	NAM	Reine
.	SENT	.
Ah	INT	ah
!	SENT	!
Si	KON	si
j'	PRO:PER	je
osais	VER:impf	oser
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Vous	NAM	Vous
donnez	VER:pres	donner
à	PRP	à
ses	DET:POS	son
feux	NOM	feu
et	KON	et
mon	DET:POS	mon
coeur	NOM	cœur
et	KON	et
mon	DET:POS	mon
âme	NOM	âme
,	PUN	,
