/	PUN	/
cette	PRO:DEM	ce
tente	NOM	tente
:	PUN	:
J'	PRO:PER	je
ai	VER:pres	avoir
pour	PRP	pour
le	PRO:PER	le
recevoir	VER:infi	recevoir
fait	VER:pper	faire
ranger	VER:infi	ranger
mes	DET:POS	mon
soldats	NOM	soldat
,	PUN	,
Sextus	NAM	Sextus
va	VER:pres	aller
par	PRP	par
mon	DET:POS	mon
ordre	NOM	ordre
au	PRP:det	au
devant	NOM	devant
de	PRP	de
ses	DET:POS	son
pas	NOM	pas
,	PUN	,
Je	PRO:PER	je
rends	VER:pres	rendre
tous	PRO:IND	tout
les	DET:ART	le
honneurs	NOM	honneur
qu'	PRO:REL	que
on	PRO:PER	on
doit	VER:pres	devoir
à	PRP	à
ce	PRO:DEM	ce
grand	ADJ	grand
homme	NOM	homme
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
vais	VER:pres	aller
soutenir	VER:infi	soutenir
les	DET:ART	le
intérêts	NOM	intérêt
de	PRP	de
Rome	NAM	Rome
:	PUN	:
:	PUN	:
Il	PRO:PER	il
faut	VER:pres	falloir
reprendre	VER:infi	reprendre
ici	ADV	ici
toute	PRO:IND	tout
ma	DET:POS	mon
fermeté	NOM	fermeté
,	PUN	,
Oublier	VER:infi	oublier
les	DET:ART	le
transports	NOM	transport
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
agité	VER:pper	agiter
,	PUN	,
J'	NAM	J'
en	PRO:PER	en
ai	VER:pres	avoir
rougi	VER:pper	rougir
cent	NUM	cent
fois	NOM	foi|fois
,	PUN	,
et	KON	et
j'	PRO:PER	je
y	PRO:PER	y
fus	VER:simp	être
trop	ADV	trop
sensible	ADJ	sensible
,	PUN	,
A	PRP	à
l'	DET:ART	le
aspect	NOM	aspect
d'	PRP	de
Annibal	NAM	Annibal
je	PRO:PER	je
dois	VER:pres	devoir
être	VER:infi	être
inflexible	ADJ	inflexible
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
veux	VER:pres	vouloir
aujourd'hui	ADV	aujourd'hui
plein	ADJ	plein
d'	PRP	de
une	DET:ART	un
noble	ADJ	noble
ardeur	NOM	ardeur
,	PUN	,
Malgré	VER:pper	Malgré
ma	DET:POS	mon
passion	NOM	passion
lui	PRO:PER	lui
découvrir	VER:infi	découvrir
le	DET:ART	le
coeur	NOM	cœur
D'	NAM	D'
un	DET:ART	un
Romain	NAM	Romain
,	PUN	,
d'	PRP	de
un	DET:ART	un
Consul	NAM	Consul
,	PUN	,
de	PRP	de
qui	PRO:REL	qui
la	DET:ART	le
politique	NOM	politique
Ne	VER:futu	Ne
songe	NOM	songe
qu'	KON	que
à	PRP	à
sa	DET:POS	son
gloire	NOM	gloire
et	KON	et
qu'	KON	que
à	PRP	à
la	DET:ART	le
République	NOM	république
.	SENT	.
Sur	PRP	sur
vous	PRO:PER	vous
de	PRP	de
l'	DET:ART	le
univers	NOM	univers
vous	PRO:PER	vous
attachez	VER:pres	attacher
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
vos	DET:POS	votre
succès	NOM	succès
vous	PRO:PER	vous
font	VER:pres	faire
des	PRP:det	du
envieux	NOM	envieux
,	PUN	,
Qui	NAM	Qui
ne	ADV	ne
peuvent	VER:pres	pouvoir
souffrir	VER:infi	souffrir
sans	PRP	sans
quelque	PRO:IND	quelque
jalousie	NOM	jalousie
Le	DET:ART	le
cours	NOM	cour|cours
trop	ADV	trop
éclatant	ADJ	éclatant
de	PRP	de
votre	DET:POS	votre
illustre	ADJ	illustre
vie	NOM	vie
:	PUN	:
Je	PRO:PER	je
n'	ADV	ne
ose	VER:pres	oser
qu'	ADV	qu'
à	PRP	à
regret	NOM	regret
en	PRP	en
prononcer	VER:infi	prononcer
le	DET:ART	le
nom	NOM	nom
,	PUN	,
Mais	VER:impf	Mais
j'	PRO:PER	je
y	PRO:PER	y
compte	VER:pres	compter
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
Fabius	NAM	Fabius
et	KON	et
Caton	NAM	Caton
,	PUN	,
Qui	NAM	Qui
souvent	ADV	souvent
contre	PRP	contre
vous	PRO:PER	vous
animez	VER:pres	animer
d'	PRP	de
un	DET:ART	un
faux	ADJ	faux
zèle	NOM	zèle
Fatiguent	VER:pres	fatiguer
le	DET:ART	le
Sénat	NAM	Sénat
d'	PRP	de
une	DET:ART	un
plainte	NOM	plainte
éternelle	ADJ	éternel
.	SENT	.
Je	PRO:PER	je
le	PRO:PER	le
sais	VER:pres	savoir
trop	ADV	trop
,	PUN	,
Lepide	NAM	Lepide
,	PUN	,
et	KON	et
toujours	ADV	toujours
Fabius	NAM	Fabius
A	PRP	à
tenté	VER:pper	tenter
contre	PRP	contre
moi	PRO:PER	moi
des	PRP:det	du
efforts	NOM	effort
superflus	ADJ	superflu
,	PUN	,
Il	NAM	Il
voulait	VER:impf	vouloir
empêcher	VER:infi	empêcher
mon	DET:POS	mon
voyage	NOM	voyage
en	PRP	en
Afrique	NAM	Afrique
,	PUN	,
Mais	VER:impf	Mais
c'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
esprit	NOM	esprit
jaloux	ADJ	jaloux
de	PRP	de
chaque	PRO:IND	chaque
République	NOM	république
,	PUN	,
Qui	NAM	Qui
craint	VER:pres	craindre
ses	DET:POS	son
citoyens	NOM	citoyen
dés	NOM	dé
qu'	PRO:REL	que
ils	PRO:PER	il
sont	VER:pres	être
trop	ADV	trop
fameux	ADJ	fameux
,	PUN	,
La	DET:ART	le
vertu	NOM	vertu
des	PRP:det	du
héros	NOM	héro|héros
est	VER:pres	être
un	DET:ART	un
crime	NOM	crime
chez	PRP	chez
eux	PRO:PER	eux
,	PUN	,
Et	NOM	Et
lorsqu'	KON	lorsque
on	PRO:PER	on
s'	PRO:PER	se
agrandit	VER:pres	agrandir
avec	PRP	avec
trop	ADV	trop
de	PRP	de
courage	NOM	courage
L'	DET:ART	le
éclat	NOM	éclat
des	PRP:det	du
conquérants	NOM	conquérant
leur	PRO:PER	lui
donne	VER:pres	donner
de	PRP	de
l'	DET:ART	le
ombrage	NOM	ombrage
:	PUN	:
Caton	NAM	Caton
et	KON	et
Fabius	NAM	Fabius
en	PRO:PER	en
ont	VER:pres	avoir
conçu	VER:pper	concevoir
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
Et	VER:simp	Et
peut-être	ADV	peut-être
en	PRP	en
secret	NOM	secret
jaloux	ADJ	jaloux
de	PRP	de
mon	DET:POS	mon
emploi	NOM	emploi
,	PUN	,
À	PRP	à
me	PRO:PER	me
nuire	VER:infi	nuire
au	PRP:det	au
Sénat	NAM	Sénat
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
s'	PRO:PER	se
applique	VER:pres	appliquer
,	PUN	,
Mais	VER:impf	Mais
il	PRO:PER	il
faut	VER:pres	falloir
terminer	VER:infi	terminer
cette	PRO:DEM	ce
guerre	NOM	guerre
d'	PRP	de
Afrique	NAM	Afrique
,	PUN	,
C'	NAM	C'
est	VER:pres	être
à	PRP	à
moi	PRO:PER	moi
de	PRP	de
remplir	VER:infi	remplir
la	DET:ART	le
gloire	NOM	gloire
de	PRP	de
mon	DET:POS	mon
sort	NOM	sort
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
écouterai	VER:futu	écouter
rien	ADV	rien
si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
parle	VER:pres	parler
d'	PRP	de
accord	NOM	accord
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
que	KON	que
par	PRP	par
mon	DET:POS	mon
bras	NOM	bras
Carthage	NAM	Carthage
soit	VER:subp	être
punie	VER:pper	punir
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
vaincre	VER:infi	vaincre
Annibal	NAM	Annibal
et	KON	et
la	DET:ART	le
guerre	NOM	guerre
est	VER:pres	être
finie	VER:pper	finir
,	PUN	,
Il	NAM	Il
vient	VER:pres	venir
,	PUN	,
que	KON	que
son	DET:POS	son
abord	NOM	abord
inspire	VER:pres	inspirer
de	PRP	de
respect	NOM	respect
,	PUN	,
Aux	VER:simp	Aux
gardes	NOM	garde
.	SENT	.
Allez	VER:pres	aller
.	SENT	.
Si	KON	si
j'	PRO:PER	je
ai	VER:pres	avoir
paru	VER:pper	paraître
surpris	VER:pper	surprendre
à	PRP	à
votre	DET:POS	votre
aspect	NOM	aspect
,	PUN	,
Et	NOM	Et
si	KON	si
quelques	PRO:IND	quelque
moments	NOM	moment
j'	PRO:PER	je
ai	VER:pres	avoir
gardé	VER:pper	garder
le	DET:ART	le
silence	NOM	silence
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
accusez	VER:pres	accuser
-en	PRO:PER	en
votre	DET:POS	votre
auguste	ADJ	auguste
présence	NOM	présence
;	PUN	;
On	VER:simp	On
ne	ADV	ne
peut	VER:pres	pouvoir
regarder	VER:infi	regarder
sans	PRP	sans
admiration	NOM	admiration
L'	DET:ART	le
éclat	NOM	éclat
,	PUN	,
la	DET:ART	le
majesté	NOM	majesté
du	PRP:det	du
fameux	ADJ	fameux
Scipion	NAM	Scipion
,	PUN	,
Et	VER:ppre	Et
mon	DET:POS	mon
étonnement	NOM	étonnement
est	VER:pres	être
qu'	KON	que
en	PRP	en
un	DET:ART	un
si	ADV	si
jeune	ADJ	jeune
âge	NOM	âge
,	PUN	,
Vous	NAM	Vous
ayez	VER:subp	avoir
fait	VER:pper	faire
trembler	VER:infi	trembler
Annibal	NAM	Annibal
pour	PRP	pour
Carthage	NAM	Carthage
:	PUN	:
Il	PRO:PER	il
s'	PRO:PER	se
assied	VER:pres	asseoir
.	SENT	.
Oui	INT	oui
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
avoue	VER:pres	avouer
,	PUN	,
apprenant	VER:ppre	apprendre
vos	DET:POS	votre
exploits	NOM	exploit
Pour	NAM	Pour
elle	PRO:PER	elle
j'	PRO:PER	je
ai	VER:pres	avoir
pâli	VER:pper	pâlir
pour	PRP	pour
la	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
;	PUN	;
J'	NAM	J'
ai	VER:pres	avoir
quitté	VER:pper	quitter
l'	DET:ART	le
Italie	NAM	Italie
encor	ADV	encor
toute	PRO:IND	tout
fumante	ADJ	fumant
,	PUN	,
Et	NOM	Et
dont	PRO:REL	dont
pendant	PRP	pendant
seize	NUM	seize
ans	NOM	an
mon	DET:POS	mon
nom	NOM	nom
fut	VER:simp	être
l'	DET:ART	le
épouvante	NOM	épouvante
;	PUN	;
J'	NAM	J'
avais	VER:impf	avoir
compté	VER:pper	compter
pour	PRP	pour
peu	ADV	peu
tant	ADV	tant
de	PRP	de
fiers	ADJ	fier
généraux	NOM	général
Qui	NAM	Qui
furent	VER:simp	être
si	ADV	si
longtemps	ADV	longtemps
mes	DET:POS	mon
trop	NOM	trop
faibles	ADJ	faible
rivaux	ADJ	rival
,	PUN	,
Et	VER:ppre	Et
les	DET:ART	le
jours	NOM	jour
de	PRP	de
Trebie	NAM	Trebie
,	PUN	,
et	KON	et
ceux	PRO:DEM	celui
de	PRP	de
Thrasymene	NAM	Thrasymene
,	PUN	,
Qui	NAM	Qui
me	PRO:PER	me
firent	VER:simp	faire
raison	NOM	raison
de	PRP	de
la	DET:ART	le
fierté	NOM	fierté
Romaine	NAM	Romaine
,	PUN	,
M'	NAM	M'
avaient	VER:impf	avoir
accoutumé	VER:pper	accoutumer
d'	PRP	de
en	PRO:PER	en
être	VER:infi	être
le	DET:ART	le
vainqueur	NOM	vainqueur
;	PUN	;
Tant	VER:pper	Tant
de	PRP	de
prospérités	NOM	prospérité
devaient	VER:impf	devoir
m'	PRO:PER	me
enfler	VER:infi	enfler
le	DET:ART	le
coeur	NOM	cœur
,	PUN	,
Mais	NAM	Mais
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
vous	PRO:PER	vous
venez	VER:pres	venir
d'	PRP	de
un	DET:ART	un
courage	NOM	courage
héroïque	ADJ	héroïque
Délivrer	VER:infi	délivrer
l'	DET:ART	le
Italie	NAM	Italie
en	PRP	en
attaquant	VER:ppre	attaquer
l'	DET:ART	le
Afrique	NAM	Afrique
,	PUN	,
Sans	NAM	Sans
m'	PRO:PER	me
avoir	VER:infi	avoir
combattu	VER:pper	combattre
je	PRO:PER	je
vois	VER:pres	voir
avec	PRP	avec
regret	NOM	regret
Que	VER:subi	Que
votre	DET:POS	votre
bras	NOM	bras
détruit	VER:pres	détruire
ce	PRO:DEM	ce
que	PRO:REL	que
le	PRO:PER	le
mien	PRO:POS	mien
a	VER:pres	avoir
fait	VER:pper	faire
:	PUN	:
Mon	DET:POS	mon
retour	NOM	retour
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
est	VER:pres	être
votre	DET:POS	votre
grand	ADJ	grand
ouvrage	NOM	ouvrage
,	PUN	,
Vous	NAM	Vous
avez	VER:pres	avoir
sauvé	VER:pper	sauver
Rome	NAM	Rome
allant	VER:ppre	aller
droit	NOM	droit
à	PRP	à
Carthage	NAM	Carthage
,	PUN	,
Et	NAM	Et
pour	KON	pour
elle	PRO:PER	elle
aujourd'hui	ADV	aujourd'hui
par	PRP	par
de	PRP	de
justes	ADJ	juste
projets	NOM	projet
Vous	NAM	Vous
voyez	VER:pres	voir
Annibal	NAM	Annibal
vous	PRO:PER	vous
demander	VER:infi	demander
la	DET:ART	le
paix	NOM	paix
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
attendais	VER:impf	attendre
pas	ADV	pas
qu'	KON	que
un	DET:ART	un
si	ADV	si
grand	ADJ	grand
Capitaine	NAM	Capitaine
Vînt	NAM	Vînt
ici	ADV	ici
désarmé	VER:pper	désarmer
de	PRP	de
colère	NOM	colère
et	KON	et
de	PRP	de
haine	NOM	haine
,	PUN	,
Qu'	NAM	Qu'
Annibal	NAM	Annibal
si	KON	si
longtemps	ADV	longtemps
couronné	VER:pper	couronner
de	PRP	de
lauriers	NOM	laurier
,	PUN	,
Le	DET:ART	le
modèle	NOM	modèle
et	KON	et
l'	DET:ART	le
effroi	NOM	effroi
des	PRP:det	du
plus	ADV	plus
fameux	ADJ	fameux
guerriers	NOM	guerrier
,	PUN	,
Nourri	VER:pper	nourrir
presque	ADV	presque
toujours	ADV	toujours
au	PRP:det	au
sein	NOM	sein
de	PRP	de
la	DET:ART	le
victoire	NOM	victoire
,	PUN	,
Pût	VER:subi	pouvoir
ralentir	VER:infi	ralentir
en	PRP	en
lui	PRO:PER	lui
le	DET:ART	le
désir	NOM	désir
de	PRP	de
la	DET:ART	le
gloire	NOM	gloire
,	PUN	,
Et	NOM	Et
qu'	KON	que
un	DET:ART	un
héros	NOM	héro|héros
illustre	ADJ	illustre
après	PRP	après
tant	ADV	tant
de	PRP	de
hauts	ADJ	haut
faits	NOM	fait
Pût	VER:subi	pouvoir
jamais	ADV	jamais
se	PRO:PER	se
résoudre	VER:infi	résoudre
à	PRP	à
demander	VER:infi	demander
la	DET:ART	le
paix	NOM	paix
.	SENT	.
Je	PRO:PER	je
le	PRO:PER	le
veux	VER:pres	vouloir
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
dois	VER:pres	devoir
:	PUN	:
la	DET:ART	le
fortune	NOM	fortune
éclatante	ADJ	éclatant
Qui	NAM	Qui
fut	VER:simp	être
assez	ADV	assez
longtemps	ADV	longtemps
pour	KON	pour
moi	PRO:PER	moi
ferme	ADJ	ferme
et	KON	et
constante	ADJ	constant
,	PUN	,
Ne	NAM	Ne
m'	PRO:PER	me
a	VER:pres	avoir
point	ADV	point
ébloui	VER:pper	éblouir
;	PUN	;
ses	DET:POS	son
inégalités	NOM	inégalité
M'	NAM	M'
ont	VER:pres	avoir
fait	VER:pper	faire
voir	VER:infi	voir
quelquefois	ADV	quelquefois
ses	DET:POS	son
infidélités	NOM	infidélité
,	PUN	,
Et	NOM	Et
bien	ADJ	bien
qu'	PRO:REL	que
elle	PRO:PER	elle
ait	VER:subp	avoir
paru	VER:pper	paraître
s'	PRO:PER	se
attacher	VER:infi	attacher
à	PRP	à
mes	DET:POS	mon
traces	NOM	trace
,	PUN	,
Ses	VER:simp	Ses
faveurs	NOM	faveur
m'	PRO:PER	me
ont	VER:pres	avoir
instruit	VER:pper	instruire
bien	ADV	bien
moins	ADV	moins
que	KON	que
ses	DET:POS	son
disgrâces	NOM	disgrâce
.	SENT	.
Pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
crains	VER:pres	craindre
qu'	KON	que
un	DET:ART	un
éternel	ADJ	éternel
bonheur	NOM	bonheur
Du	VER:subi	Du
dessein	NOM	dessein
de	PRP	de
la	DET:ART	le
paix	NOM	paix
n'	ADV	ne
éloigne	VER:pres	éloigner
votre	DET:POS	votre
coeur	NOM	cœur
,	PUN	,
Jusqu'	ADJ	Jusqu'
ici	ADV	ici
la	DET:ART	le
fortune	NOM	fortune
à	PRP	à
vos	DET:POS	votre
voeux	NOM	vœu
fut	VER:simp	être
fidèle	ADJ	fidèle
,	PUN	,
Vous	NOM	Vous
n'	ADV	ne
avez	VER:pres	avoir
point	ADV	point
encore	ADV	encore
été	VER:pper	être
trompé	VER:pper	tromper
par	PRP	par
elle	PRO:PER	elle
,	PUN	,
Commandant	VER:ppre	commander
dans	PRP	dans
un	DET:ART	un
âge	NOM	âge
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
doit	VER:pres	devoir
obéir	VER:infi	obéir
,	PUN	,
Mille	NAM	Mille
et	KON	et
mille	NUM	mille
succès	NOM	succès
ont	VER:pres	avoir
dû	VER:pper	devoir
vous	PRO:PER	vous
éblouir	VER:infi	éblouir
?	SENT	?
La	DET:ART	le
vertu	NOM	vertu
,	PUN	,
la	DET:ART	le
valeur	NOM	valeur
vous	PRO:PER	vous
fut	VER:simp	être
héréditaire	ADJ	héréditaire
,	PUN	,
Vous	NAM	Vous
vengeâtes	VER:simp	venger
d'	PRP	de
abord	NOM	abord
votre	DET:POS	votre
oncle	NOM	oncle
et	KON	et
votre	DET:POS	votre
père	NOM	père
,	PUN	,
(	PUN	(
Illustres	NOM	Illustres
monuments	NOM	monument
de	PRP	de
votre	DET:POS	votre
piété	NOM	piété
)	PUN	)
Cette	NAM	Cette
même	ADJ	même
valeur	NOM	valeur
avec	PRP	avec
rapidité	NOM	rapidité
Arracha	VER:simp	arracher
de	PRP	de
nos	DET:POS	notre
mains	NOM	main
,	PUN	,
reconquit	VER:simp	reconquérir
les	DET:ART	le
Espagnes	NOM	Espagnes
,	PUN	,
L'	DET:ART	le
Afrique	NAM	Afrique
à	PRP	à
votre	DET:POS	votre
bras	NOM	bras
a	VER:pres	avoir
coûté	VER:pper	coûter
deux	NUM	deux
campagnes	NOM	campagne
,	PUN	,
Je	PRO:PER	je
viens	VER:pres	venir
d'	PRP	de
y	PRO:PER	y
voir	VER:infi	voir
périr	VER:infi	périr
deux	NUM	deux
frères	NOM	frère
généreux	ADJ	généreux
,	PUN	,
Qui	NAM	Qui
rehaussent	VER:pres	rehausser
l'	DET:ART	le
éclat	NOM	éclat
de	PRP	de
vos	DET:POS	votre
exploits	NOM	exploit
heureux	ADJ	heureux
:	PUN	:
Vous	PRO:PER	vous
avez	VER:pres	avoir
de	PRP	de
Syphax	NAM	Syphax
conquis	VER:pper	conquérir
le	DET:ART	le
vaste	ADJ	vaste
Empire	NOM	Empire
,	PUN	,
L'	DET:ART	le
univers	NOM	univers
étonné	ADJ	étonné
vous	PRO:PER	vous
craint	VER:pres	craindre
et	KON	et
vous	PRO:PER	vous
admire	VER:pres	admirer
,	PUN	,
Mais	VER:impf	Mais
dans	PRP	dans
ce	PRO:DEM	ce
haut	ADJ	haut
degré	NOM	degré
de	PRP	de
gloire	NOM	gloire
et	KON	et
de	PRP	de
splendeur	NOM	splendeur
Scipion	NAM	Scipion
,	PUN	,
redoutez	VER:pres	redouter
votre	DET:POS	votre
propre	ADJ	propre
grandeur	NOM	grandeur
,	PUN	,
La	DET:ART	le
fortune	NOM	fortune
est	VER:pres	être
volage	ADJ	volage
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
faut	VER:pres	falloir
qu'	KON	que
un	DET:ART	un
caprice	NOM	caprice
,	PUN	,
Un	VER:simp	Un
seul	ADJ	seul
jour	NOM	jour
,	PUN	,
un	DET:ART	un
instant	NOM	instant
nous	PRO:PER	nous
mène	VER:pres	mener
au	PRP:det	au
précipice	NOM	précipice
,	PUN	,
Le	DET:ART	le
sort	NOM	sort
de	PRP	de
Regulus	NAM	Regulus
effraya	VER:simp	effrayer|effrayer
l'	DET:ART	le
univers	NOM	univers
,	PUN	,
Du	VER:simp	Du
plus	ADV	plus
haut	ADJ	haut
point	NOM	point
de	PRP	de
gloire	NOM	gloire
il	PRO:PER	il
tomba	VER:simp	tomber
dans	PRP	dans
nos	DET:POS	notre
fers	NOM	fer
,	PUN	,
Et	NOM	Et
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
éprouvé	VER:pper	éprouver
tant	ADV	tant
d'	PRP	de
affreuses	ADJ	affreux
misères	NOM	misère
S'	ADJ	S'
il	PRO:PER	il
eût	VER:subi	avoir
donné	VER:pper	donner
la	DET:ART	le
paix	NOM	paix
que	PRO:REL	que
demandaient	VER:impf	demander
nos	DET:POS	notre
pères	NOM	père
:	PUN	:
Le	DET:ART	le
sort	NOM	sort
d'	PRP	de
une	DET:ART	un
bataille	NOM	bataille
est	VER:pres	être
toujours	ADV	toujours
incertain	ADJ	incertain
,	PUN	,
Mais	VER:impf	Mais
celui	PRO:DEM	celui
de	PRP	de
la	DET:ART	le
paix	NOM	paix
est	VER:pres	être
tout	ADV	tout
en	PRP	en
votre	DET:POS	votre
main	NOM	main
,	PUN	,
Pour	NAM	Pour
Scipion	NAM	Scipion
,	PUN	,
pour	PRP	pour
Rome	NAM	Rome
étant	VER:ppre	être
pleine	ADJ	plein
de	PRP	de
gloire	NOM	gloire
,	PUN	,
Elle	NAM	Elle
aura	VER:futu	avoir
plus	ADV	plus
d'	PRP	de
éclat	NOM	éclat
pour	PRP	pour
vous	PRO:PER	vous
qu'	KON	que
une	DET:ART	un
victoire	NOM	victoire
:	PUN	:
Pour	PRP	pour
Carthage	NAM	Carthage
,	PUN	,
j'	PRO:PER	je
avoue	VER:pres	avouer
avec	PRP	avec
sincérité	NOM	sincérité
Qu'	ADJ	Qu'
elle	PRO:PER	elle
aura	VER:futu	avoir
moins	ADV	moins
d'	PRP	de
honneur	NOM	honneur
et	KON	et
plus	ADV	plus
d'	PRP	de
utilité	NOM	utilité
:	PUN	:
Mais	KON	mais
j'	PRO:PER	je
aime	VER:pres	aimer
mieux	ADV	mieux
encor	ADV	encor
pour	PRP	pour
la	DET:ART	le
cause	NOM	cause
commune	ADJ	commun
Suivre	VER:subp	Suivre
ici	ADV	ici
la	DET:ART	le
raison	NOM	raison
que	KON	que
l'	DET:ART	le
aveugle	ADJ	aveugle
fortune	NOM	fortune
;	PUN	;
Souffrez	VER:pres	souffrir
donc	ADV	donc
que	KON	que
j'	PRO:PER	je
en	PRO:PER	en
vienne	VER:subp	venir
aux	PRP:det	au
termes	NOM	terme
d'	PRP	de
un	DET:ART	un
accord	NOM	accord
,	PUN	,
Dont	VER:futu	Dont
les	DET:ART	le
conditions	NOM	condition
régleront	VER:futu	régler
notre	DET:POS	notre
sort	NOM	sort
,	PUN	,
Et	NOM	Et
si	KON	si
nous	PRO:PER	nous
vous	PRO:PER	vous
cédons	VER:pres	céder
tous	PRO:IND	tout
nos	DET:POS	notre
droits	NOM	droit
sur	PRP	sur
l'	DET:ART	le
Espagne	NAM	Espagne
,	PUN	,
Vous	NOM	Vous
quittant	VER:ppre	quitter
la	DET:ART	le
Sicile	NAM	Sicile
ainsi	ADV	ainsi
que	KON	que
la	DET:ART	le
Sardaigne	NAM	Sardaigne
,	PUN	,
Si	NAM	Si
nous	PRO:PER	nous
abandonnons	VER:pres	abandonner
tant	ADV	tant
de	PRP	de
pays	NOM	pays
conquis	VER:pper	conquérir
,	PUN	,
Qui	NAM	Qui
furent	VER:simp	être
de	PRP	de
la	DET:ART	le
guerre	NOM	guerre
et	KON	et
la	DET:ART	le
cause	NOM	cause
,	PUN	,
et	KON	et
le	DET:ART	le
prix	NOM	prix
,	PUN	,
Si	VER:subi	Si
nous	PRO:PER	nous
nous	PRO:PER	nous
resserrons	VER:pres	resserrer
en	PRP	en
d'	PRP	de
étroites	ADJ	étroit
limites	NOM	limite
,	PUN	,
Qui	NAM	Qui
par	PRP	par
l'	DET:ART	le
ordre	NOM	ordre
des	PRP:det	du
Dieux	NOM	Dieu
nous	PRO:PER	nous
vont	VER:pres	aller
être	VER:infi	être
prescrites	VER:pper	prescrire
,	PUN	,
Pourrons-nous	NOM	Pourrons-nous
à	PRP	à
la	DET:ART	le
fin	NOM	fin
obtenir	VER:infi	obtenir
une	DET:ART	un
paix	NOM	paix
Qui	NAM	Qui
va	VER:pres	aller
presque	ADV	presque
nous	PRO:PER	nous
mettre	VER:infi	mettre
au	PRP:det	au
rang	NOM	rang
de	PRP	de
vos	DET:POS	votre
sujets	NOM	sujet
?	SENT	?
Mais	KON	mais
je	PRO:PER	je
lis	VER:pres	lire
dans	PRP	dans
vos	DET:POS	votre
yeux	NOM	œil
qu'	KON	que
après	PRP	après
tant	ADV	tant
de	PRP	de
batailles	NOM	bataille
Vous	NAM	Vous
voulez	VER:pres	vouloir
de	PRP	de
Carthage	NAM	Carthage
attaquer	VER:infi	attaquer
les	DET:ART	le
murailles	NOM	muraille
,	PUN	,
C'	NAM	C'
est	VER:pres	être
là	ADV	là
votre	DET:POS	votre
dessein	NOM	dessein
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
vois	VER:pres	voir
,	PUN	,
et	KON	et
je	PRO:PER	je
viens	VER:pres	venir
Ménager	VER:infi	ménager
un	DET:ART	un
accord	NOM	accord
pour	PRP	pour
mes	DET:POS	mon
concitoyens	NOM	concitoyen
;	PUN	;
Jusqu'	ADJ	Jusqu'
à	PRP	à
vous	PRO:PER	vous
en	PRP	en
prier	VER:infi	prier
je	PRO:PER	je
fléchis	VER:pres	fléchir
mon	DET:POS	mon
courage	NOM	courage
,	PUN	,
Mais	VER:impf	Mais
j'	PRO:PER	je
immole	VER:pres	immoler
ma	DET:POS	mon
gloire	NOM	gloire
au	PRP:det	au
salut	NOM	salut
de	PRP	de
Carthage	NAM	Carthage
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
crois	VER:pres	croire
faire	VER:infi	faire
plus	ADV	plus
pour	PRP	pour
l'	DET:ART	le
éclat	NOM	éclat
de	PRP	de
mon	DET:POS	mon
nom	NOM	nom
Que	NAM	Que
si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
soumis	VER:pper	soumettre
et	KON	et
Rome	NAM	Rome
,	PUN	,
et	KON	et
Scipion	NAM	Scipion
.	SENT	.
Souffrez	VER:pres	souffrir
que	KON	que
je	PRO:PER	je
démêle	VER:pres	démêler
avant	PRP	avant
que	KON	que
de	PRP	de
répondre	VER:infi	répondre
De	VER:futu	De
pressants	ADJ	pressant
intérêts	NOM	intérêt
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
doit	VER:pres	devoir
pas	ADV	pas
confondre	VER:infi	confondre
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
dois	VER:pres	devoir
balancer	VER:infi	balancer
avec	PRP	avec
un	DET:ART	un
soin	NOM	soin
égal	ADJ	égal
Le	DET:ART	le
mien	PRO:POS	mien
,	PUN	,
